genome_ID	curated_taxonomy	Glc	Gal	Rib	GlcNAc	Chb	Fuc	Neu5Ac	LNB	LNT	LNnT	FL	LDFT	LNFPI	SL	lcHMO	Nglyc	Ncore	GNB	Tan	Muc	GlcNAc6S	Mal	MOS	ST	RST	IMO	Mlz	Cld	Bgl	BGL12	Mel	RFO	Lac	GOS	AGI	AGII	GalAf	GA	Fru	Scr	scFOS	lcFOS	DFA	bMnOS	GmOS	bMAN	Xyl	XOS	AXOS	XL	AX	Ara	aAOS	bAOS	AR	HRGP	XGlOS	XGL	GlcA	GluA	Gco	Glt	Ino	Mtl	Stl	Asc	continent	country	non_westernized	age_group
SPMP85.bin.3	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP86.bin.30	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP87.bin.3	Bifidobacterium breve	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Asia	Singapore	no	adult
SPMP92.bin.1	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP93.bin.6	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP94.bin.37	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	Singapore	no	adult
SPMP97.bin.2	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP98.bin.70	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	Asia	Singapore	no	adult
SPMP99.bin.1	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP99.bin.102	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	Asia	Singapore	no	adult
SPMP99.bin.67	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	Singapore	no	adult
SPMP99.bin.70	Bifidobacterium pseudocatenulatum	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	Asia	Singapore	no	adult
TapiainenT_2019_SRR10527831_bin.1	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Finland	no	child
TapiainenT_2019_SRR10527838_bin.1	Bifidobacterium breve	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Europe	Finland	no	child
TapiainenT_2019_SRR9095168_bin.5	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Europe	Finland	no	child
TapiainenT_2019_SRR9095180_bin.2	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	Europe	Finland	no	child
TapiainenT_2019_SRR9095180_bin.4	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Finland	no	child
TapiainenT_2019_SRR9095192_bin.3	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Europe	Finland	no	child
TF01-7	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
TF01-8	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
TF02-13-2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF05-19AC	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF05-23A	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF05-39	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF06-10AC	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF06-13	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF07-22	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF07-23	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF07-45	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF08-17A	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF08-18A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF08-3AT	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF10-2ATA	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF10-6AT	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF11-1A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF12-10A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF12-10ATA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TF14-12NEA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TF14-1NSA	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM01-10	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM01-6-2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM02-16	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM02-17	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM04-13	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM05-11	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM06-5	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM06-51	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM07-3AT	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM07-4AC	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM08-11ACA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM09-21ACA	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM09-9ACA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM10-10ATA	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM10-26ACA	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM10-6ATA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM114-12	Bifidobacterium adolescentis	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM114-23	Bifidobacterium adolescentis	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM114-51	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM114-59	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	Asia	China	no	adult
TM114-74	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM115-104	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM115-135	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
TM115-173	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM115-175	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM115-191	Bifidobacterium catenulatum subsp. catenulatum	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM115-256	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
TM115-96	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
TM12-14	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
TM12-17NEA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
TM14-22NEAA	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
UN03-195	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
UN03-289	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
UN03-60	Bifidobacterium dentium	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	Asia	China	no	adult
UN03-88	Bifidobacterium adolescentis	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
UN03-89	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
VatanenT_2016_SRR4305032_bin.1	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Europe	Russia	no	child
VatanenT_2016_SRR4305033_bin.11	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	Europe	Russia	no	child
VatanenT_2016_SRR4305033_bin.2	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Europe	Russia	no	child
VatanenT_2016_SRR4305036_bin.8	Bifidobacterium longum subsp. infantis	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	Europe	Estonia	no	child
VatanenT_2016_SRR4305052_bin.3	Bifidobacterium breve	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Europe	Finland	no	child
